ID,ra,dec,Tmag,e_Tmag,GAIA,GAIAmag,gaiabp,gaiarp,pmRA,pmDEC,plx,Teff,rad,mass,d,numcont,contratio,disposition,duplicate_id,dstArcSec,delta_tmag,flux_ratio_to_target,eclipse_fraction_needed_simple,delta_tmag_tfop,flux_ratio_to_target_tfop,eclipse_fraction_needed_tfop,deduplication_key,x_zero_indexed,y_zero_indexed,catalog_screen
1845609478,297.0701190901,18.6973407589,15.9414000000,0.0067000000,1824562584789327616.0000000000,16.5585000000,16.9749000000,15.7564000000,-4.3168100000,0.6333180000,0.4350700000,,,,2177.9300000000,,,DUPLICATE,390988404.0000000000,91.0291588896,5.0042000000,0.0099613913,0.2921278679,4.5042000000,0.0157877412,0.1843202238,gaia_1.8245625847893276e+18,1598.4686589166,1754.7915833942,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988383,297.0164801154,18.6991700856,15.2858000000,0.0284000000,1824561416599127040.0000000000,16.3055000000,17.3412000000,15.2658000000,-2.8677100000,-4.8805200000,0.0987947000,4248.0000000000,10.2003000000,,5906.2600000000,,,,,92.0599425794,4.3486000000,0.0182204878,0.1597103234,3.8486000000,0.0288775271,0.1007704015,gaia_1.824561416599127e+18,2103.8381971744,1742.1685424036,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
1845610180,297.0542199319,18.7223816445,17.6654000000,0.0064000000,1824562894068147200.0000000000,18.3474000000,18.7443000000,17.3746000000,-2.1629800000,-4.5005100000,0.0963243000,,,,4142.5900000000,,,,,92.0842989475,6.7282000000,0.0020357292,1.4294632316,6.2282000000,0.0032264133,0.9019303246,gaia_1.8245628940681472e+18,1751.0083971102,1507.4934573044,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988323,297.0697173048,18.7061322999,16.9952000000,0.0061000000,1824562687909688832.0000000000,17.5899000000,17.9484000000,16.7803000000,-6.2080200000,-6.7893800000,,,,,,,,,,93.1772803724,6.0580000000,0.0037739835,0.7710685488,5.5580000000,0.0059813608,0.4865113639,gaia_1.8245626879096888e+18,1603.2454407511,1667.4262374623,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988497,297.0663769494,18.6847039617,15.9723000000,0.0333000000,1824561107361712128.0000000000,16.5334000000,16.9754000000,15.8946000000,-2.1563100000,-4.7948500000,0.2337110000,6221.0000000000,1.9526000000,1.2000000000,3681.7200000000,,,,,93.3583643375,5.0351000000,0.0096818868,0.3005612505,4.5351000000,0.0153447565,0.1896413285,gaia_1.824561107361712e+18,1632.2856580600,1880.8235250623,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988504,297.0656627052,18.6834722489,17.0254000000,0.0140000000,1824561107320563712.0000000000,17.6932000000,17.9821000000,16.6462000000,-3.3284600000,-10.1828000000,0.5218180000,,,,1894.3900000000,,,SPLIT,,93.4572123596,6.0882000000,0.0036704558,0.7928170640,5.5882000000,0.0058172804,0.5002337493,gaia_1.8245611073205637e+18,1638.8737274421,1893.1446380853,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988536,297.0624558894,18.6801659991,16.9721000000,0.0454000000,1824561107361713152.0000000000,17.6332000000,18.1671000000,16.8887000000,-2.9568600000,-6.3428700000,0.1398710000,5706.0000000000,1.7299600000,1.0200000000,4330.9800000000,,,,,93.5123143115,6.0349000000,0.0038551386,0.7548366681,5.5349000000,0.0061099830,0.4762697397,gaia_1.8245611073617132e+18,1668.7037760759,1926.3532703502,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988188,297.0519778795,18.7236521639,12.8510000000,0.0101000000,1824562894068151808.0000000000,13.6265000000,14.3435000000,12.8126000000,-0.5989720000,-1.8731200000,0.3101330000,4799.0000000000,10.2193000000,,2948.1400000000,,,,,93.6567520932,1.9138000000,0.1715852690,0.0169594978,1.4138000000,0.2719443248,0.0107007197,gaia_1.8245628940681518e+18,1772.2634340947,1495.0949265044,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988558,297.0281033414,18.6772050195,14.1773000000,0.0109000000,1824561038641985536.0000000000,14.6402000000,14.9978000000,14.1095000000,-1.0032400000,-4.6418700000,0.6757370000,6425.0000000000,1.4870400000,1.3000000000,1421.6400000000,,,,,94.1065437085,3.2401000000,0.0505778076,0.0575351155,2.7401000000,0.0801604230,0.0363022037,gaia_1.8245610386419855e+18,1991.9315202068,1959.3653941708,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988372,297.0711639631,18.7006898852,16.3366000000,0.0089412200,1824562619190205952.0000000000,17.3050000000,18.1930000000,16.3411000000,2.9856300000,9.2933300000,1.3626800000,3911.0000000000,0.6057530000,0.5927570000,724.3280000000,,,,,94.6310797055,5.3994000000,0.0069221340,0.4203905927,4.8994000000,0.0109708430,0.2652485320,gaia_1.824562619190206e+18,1589.0078051316,1721.3835961356,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988205,297.0292591137,18.7215841552,17.6149000000,0.0115000000,1824562924113236480.0000000000,18.3207000000,18.8013000000,17.3744000000,,,,,,,,,,,,94.9238414169,6.6777000000,0.0021326520,1.3644982688,6.1777000000,0.0033800257,0.8609402042,gaia_1.8245629241132365e+18,1985.9704848708,1518.0054001590,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988317,297.0169017056,18.7068801031,16.8293000000,0.0063000000,1824561416599431936.0000000000,17.6406000000,18.2106000000,16.5160000000,,,,,,,,,,,,95.0453684116,5.8921000000,0.0043970358,0.6618094878,5.3921000000,0.0069688321,0.4175735570,gaia_1.824561416599432e+18,2100.7192459568,1665.4675730983,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
1845606961,297.0152504850,18.6995950422,17.7471000000,0.0094000000,1824561416557462016.0000000000,18.4199000000,18.8380000000,17.4902000000,-2.9216000000,-5.3755300000,-0.0272064000,,,,4618.9200000000,,,,,96.2794382778,6.8099000000,0.0018881652,1.5411786674,6.3099000000,0.0029925402,0.9724179993,gaia_1.824561416557462e+18,2115.4670928231,1738.0687821478,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988175,297.0468506792,18.7254741854,16.6879000000,0.0403000000,1824562958440778240.0000000000,17.3160000000,17.8164000000,16.6040000000,-1.6024400000,-2.5512100000,0.0959628000,5913.0000000000,2.1523300000,1.0800000000,5038.9800000000,,,,,96.3065458971,5.7507000000,0.0050086421,0.5809957948,5.2507000000,0.0079381628,0.3665835638,gaia_1.8245629584407782e+18,1820.7482060367,1477.5123709598,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988454,297.0704670046,18.6909987399,17.2989000000,0.0085000000,1824562580483492352.0000000000,17.9264000000,18.4286000000,17.1863000000,-11.2902000000,6.5930400000,,,,,,,,,,96.3508689661,6.3617000000,0.0028531197,1.0199361595,5.8617000000,0.0045218901,0.6435362108,gaia_1.8245625804834924e+18,1594.4770549812,1817.8085388898,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988593,297.0498072710,18.6728263274,12.2692000000,0.0107000000,1824561073001704448.0000000000,12.8349000000,13.2980000000,12.2096000000,0.9945740000,-1.0589900000,0.5142690000,5878.0000000000,5.5284500000,,1845.8700000000,,,,,96.3655658185,1.3320000000,0.2932243282,0.0099241424,0.8320000000,0.4647292417,0.0062617106,gaia_1.8245610730017044e+18,1787.0132589251,2000.6503616549,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988243,297.0644437435,18.7169784269,16.6524000000,0.0398000000,1824562894068132096.0000000000,17.2898000000,17.7940000000,16.5631000000,-4.8747300000,-7.5863300000,0.1175300000,5812.0000000000,2.1362700000,1.0500000000,4820.0300000000,,,,,96.6477860497,5.7152000000,0.0051751149,0.5623063514,5.2152000000,0.0082020044,0.3547913222,gaia_1.824562894068132e+18,1654.1291819684,1560.1450677240,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
1845609521,297.0696978252,18.6887244866,17.1917000000,0.0220000000,1824562584830461184.0000000000,17.8072000000,18.2988000000,17.1104000000,-1.9940300000,-4.5791300000,0.4885820000,5629.0000000000,0.6859840000,1.0000000000,2016.0400000000,,,,,96.6502264875,6.2545000000,0.0031491982,0.9240447182,5.7545000000,0.0049911429,0.5830328016,gaia_1.8245625848304612e+18,1601.4642277696,1840.5007326168,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
1845609473,297.0717666563,18.6971176238,17.7505000000,0.0111000000,1824562584789320192.0000000000,18.3661000000,18.5472000000,17.3322000000,-3.1900800000,-5.6688800000,-0.2299380000,,,,5591.4600000000,,,,,96.6875657978,6.8133000000,0.0018822617,1.5460124572,6.3133000000,0.0029831837,0.9754679145,gaia_1.8245625847893202e+18,1582.9288996735,1756.8362167867,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988386,297.0722608743,18.6988786044,17.2171000000,0.0080000000,1824562584789321216.0000000000,17.8681000000,18.2395000000,16.9430000000,15.1118000000,-16.9324000000,,,,,,,,SPLIT,,98.1559060596,6.2799000000,0.0030763801,0.9459169092,5.7799000000,0.0048757340,0.5968332211,gaia_1.8245625847893212e+18,1578.4740267773,1739.2759978634,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988171,297.0402516758,18.7261058343,17.2628000000,0.0436000000,1824562924081044480.0000000000,17.8468000000,18.2880000000,17.1631000000,-1.3882100000,-6.3364400000,0.1815660000,5975.0000000000,1.1818400000,1.1000000000,3857.5100000000,,,,,98.5060311297,6.3256000000,0.0029495788,0.9865815489,5.8256000000,0.0046747673,0.6224908742,gaia_1.8245629240810445e+18,1882.9591134792,1471.9155685249,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988574,297.0575030000,18.6749570000,16.2170000000,0.8000000000,,,,,,,,,,,,,,,,98.6226989291,5.2798000000,0.0077282293,0.3765416219,4.7798000000,0.0122484180,0.2375817019,tic_390988574,1714.7680046860,1978.6619436169,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988575,297.0575427936,18.6749407014,16.7306000000,0.0153000000,1824561107361436928.0000000000,17.4277000000,18.0086000000,16.6472000000,-4.1093900000,-11.5499000000,0.5433080000,5093.0000000000,0.8943270000,0.8500000000,1790.8700000000,,,,,98.7398736486,5.7934000000,0.0048154846,0.6043005493,5.2934000000,0.0076320288,0.3812878698,gaia_1.824561107361437e+18,1714.3913958486,1978.8198168800,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988511,297.0673665197,18.6830186031,16.6090000000,0.0438000000,1824561107361709568.0000000000,17.2002000000,17.6680000000,16.5279000000,-3.4308200000,-4.6397200000,0.1686590000,6149.0000000000,1.7783500000,1.1700000000,4290.4000000000,,,,,99.5584262797,5.6718000000,0.0053861693,0.5402726575,5.1718000000,0.0085365031,0.3408890012,gaia_1.8245611073617096e+18,1622.7770667270,1897.4754096574,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988368,297.0726373514,18.7011739875,15.6632000000,0.0345000000,1824562619190204416.0000000000,16.4293000000,17.0503000000,15.5482000000,-1.6709800000,-4.0922700000,0.1872000000,4997.0000000000,3.9256800000,,4303.5800000000,,,,,99.7712094093,4.7260000000,0.0128706358,0.2260960572,4.2260000000,0.0203985830,0.1426569679,gaia_1.8245626191902044e+18,1575.1884721081,1716.4150408658,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988598,297.0367399227,18.6719422108,17.3366000000,0.0326000000,1824561038600253440.0000000000,17.9426000000,18.3891000000,17.2203000000,-2.4745000000,-5.4023300000,0.3698210000,5761.0000000000,0.8029790000,1.0300000000,2585.7600000000,,,,,99.7787890281,6.3994000000,0.0027557512,1.0559734256,5.8994000000,0.0043675713,0.6662741885,gaia_1.8245610386002534e+18,1909.9979803040,2010.7986352358,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988328,297.0149993402,18.7055312796,17.3179000000,0.0411000000,1824561412252455936.0000000000,18.0670000000,18.6998000000,17.2312000000,-1.2677100000,-2.8697800000,0.2110190000,4994.0000000000,1.4641300000,0.8300000000,3522.1600000000,,,,,99.9823616875,6.3807000000,0.0028036255,1.0379417684,5.8807000000,0.0044434470,0.6548969819,gaia_1.824561412252456e+18,2118.4880510665,1679.0724376655,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
1845606952,297.0142579983,18.6958798601,17.7321000000,0.0452000000,1824561412284731904.0000000000,18.4115000000,18.9343000000,17.6151000000,-3.3309200000,-5.4114800000,0.3305210000,5354.0000000000,0.8427840000,0.9300000000,2823.8300000000,,,,,100.2306154800,6.7949000000,0.0019144322,1.5200329033,6.2949000000,0.0030341706,0.9590759242,gaia_1.824561412284732e+18,2124.4059130139,1775.1086367366,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988258,297.0192206376,18.7149397425,14.9561000000,0.0205000000,1824562202526490880.0000000000,15.8204000000,16.6347000000,14.9042000000,-4.2479700000,-7.0765700000,0.2151570000,4519.0000000000,6.1452600000,,3971.0200000000,,,,,100.8403988099,4.0189000000,0.0246853904,0.1178834911,3.5189000000,0.0391237072,0.0743794545,gaia_1.824562202526491e+18,2079.7714383710,1585.0965147733,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988277,297.0688161139,18.7133576365,16.3492000000,0.0401000000,1824562687909694464.0000000000,17.2242000000,18.0267000000,16.2901000000,-2.5425100000,-3.7861500000,0.0990240000,4678.0000000000,4.0623300000,,5004.0400000000,,,,,100.8445304831,5.4120000000,0.0068422667,0.4252976559,4.9120000000,0.0108442620,0.2683446796,gaia_1.8245626879096945e+18,1612.5490006912,1595.6846830059,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988600,297.0356572592,18.6717647315,16.9117000000,0.0427000000,1824561038641977856.0000000000,17.5623000000,18.0515000000,16.7932000000,-4.6694800000,-3.9505300000,0.2361840000,5608.0000000000,1.4166700000,0.9900000000,3473.3700000000,,,,,101.3092058528,5.9745000000,0.0040756793,0.7139914135,5.4745000000,0.0064595163,0.4504981263,gaia_1.8245610386419779e+18,1920.1764655562,2012.6752380012,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988248,297.0200398694,18.7163109572,17.2709000000,0.0385000000,1824562206873417472.0000000000,18.1222000000,18.9004000000,17.2014000000,-2.5357200000,-5.7990600000,0.1277280000,4572.0000000000,2.1051200000,,4048.2800000000,,,,,101.5303965752,6.3337000000,0.0029276557,0.9939693415,5.8337000000,0.0046400216,0.6271522562,gaia_1.8245622068734175e+18,2072.2079962257,1571.3792873110,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988185,297.0295635579,18.7240325402,13.4116000000,0.0206000000,1824562924081036288.0000000000,14.5306000000,15.7697000000,13.4269000000,-1.8529600000,-3.8974500000,0.0671919000,3970.0000000000,34.0461000000,,7071.2200000000,,,,,102.1142654411,2.4744000000,0.1023858641,0.0284218923,1.9744000000,0.1622706590,0.0179330017,gaia_1.8245629240810363e+18,1983.3768251673,1493.6306746963,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988612,297.0426897846,18.6704794470,13.2162000000,0.0107000000,1824561073001709056.0000000000,13.6363000000,13.9559000000,13.1477000000,-2.8842000000,-6.8809600000,0.6787250000,6699.0000000000,2.1562400000,1.4200000000,1414.6500000000,,,,,102.3994988476,2.2790000000,0.1225744632,0.0237406710,1.7790000000,0.1942674323,0.0149793507,gaia_1.824561073001709e+18,1853.7923650662,2024.7247726056,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
